protein,diff,p,q
CTHRC1,0.04429880952380977,0.6648653789707822,0.8529661214852879
CTLA4,0.13354761904761908,0.11315882547220937,0.30826024870015656
CTNNA1,0.0013893398268398083,1.0,1.0
CTRB1,-0.1172537337662338,0.4075704450855334,0.6811483196026382
CTRC,-0.2198208874458874,0.15235594365292643,0.3796559448401568
CTRL,-0.3591060606060606,0.021102054488974606,0.08224174036169703
CTSB,-0.07832532467532449,0.7180993768482874,0.8800857352316747
CTSC,0.0468039502164502,0.8285200418107319,0.928590522320847
CTSD,0.18805903679653682,0.008565396605752614,0.03731245048973903
CTSE,0.07806471861471859,0.42215143296961466,0.6947909000958241
CTSF,-0.07638517316017313,0.7500833253020773,0.8952607431024793
CTSH,-0.11775817099567054,0.9762828489184295,0.9953522034839796
CTSL,0.12828566017316015,0.07515485848406672,0.23123963299887057
CTSO,0.048410660173160175,0.7890343476731525,0.9144914346743159
CTSS,0.10113998917748919,0.03860845841325225,0.13532057534633915
CTSV,0.10201341991342006,0.23942085271845726,0.5126938846124912
CTSZ,-0.02385422077922078,0.8087155047476673,0.9215897676090986
CUZD1,-0.12187613636363637,0.3747368378685546,0.6566881157612621
CWC15,-0.007361201298701242,0.2445458635268235,0.5194822377099602
CX3CL1,-0.20249534632034621,0.05226963311979686,0.1724425932383366
CXADR,-0.05020470779220776,0.60732592687876,0.8161901996628117
CXCL1,0.7558435064935063,4.62476282130725e-07,4.011329889222876e-06
CXCL10,0.048097727272727264,0.27133712314825253,0.5511594238793205
CXCL11,0.3366363636363635,0.03335557518616259,0.12007185501127249
CXCL12,0.11717727272727285,0.31008327000867275,0.5990571039229018
CXCL13,0.1529724025974028,0.48344975363490605,0.7453183701871469
CXCL14,-0.010922997835497661,0.969509452914085,0.9939937323282604
CXCL16,-0.03577754329004329,0.35673099453946366,0.6420718577825446
CXCL17,-0.03513409090909092,0.9627382556941022,0.9912236426184786
CXCL3,2.834080248917749,1.276443243515216e-12,5.922291429833296e-11
CXCL5,2.104757792207792,1.2943186492862441e-08,1.396049229469997e-07
CXCL6,0.4274076839826839,0.0030743861676779294,0.014853604575409237
CXCL8,-0.3452047619047578,0.8818321073900629,0.9564360853065506
CXCL9,-0.13718252164502198,0.4755307811521997,0.738956126160489
CYB5A,-0.09268674242424246,0.9221845086619007,0.9741761181130234
CYB5R2,0.3570839285714288,0.0004734490001786264,0.002697644108230263
CYP24A1,-0.04449155844155883,0.2864181983517873,0.5722490729885674
CYTH3,-0.06866964285714283,0.6495154691014562,0.840059166452901
CYTL1,0.03589951298701305,0.352316140130296,0.6388462019856422
DAAM1,1.155464989177489,5.363562035317752e-13,3.563111779371316e-11
DAB2,2.097736363636363,1.723658451912891e-13,2.86102024087109e-11
DAG1,0.3165400974025974,3.901642652563184e-06,2.969922258708903e-05
DAND5,0.2442180194805195,0.674150223875841,0.8567570019082971
DAPK2,0.09253587662337637,0.40277763344582707,0.676620127909283
DAPP1,3.2359689935064924,2.3680855068614167e-13,3.273438465662968e-11
DARS1,0.8066648268398268,2.4556151056996996e-08,2.5273813218169796e-07
DBH,0.5207122294372295,0.14518773421096182,0.36743181566981936
DBI,0.7958975649350652,4.4057116286522766e-10,6.53700258403584e-09
DBN1,0.3082565476190475,0.0005045256172838482,0.002858000735117613
DBNL,1.7413214826839831,1.6172216472260785e-13,2.86102024087109e-11
DCBLD2,-0.03649258658008658,0.6525732526227053,0.8428951027026811
DCC,-0.11280952380952378,0.22287782716449145,0.4898328156720337
DCDC2C,-0.10483658008658006,0.969509452914085,0.9939937323282604
DCLRE1C,-0.14104518398268384,0.14518773421096182,0.36743181566981936
DCN,0.01709383116883123,0.6928576957580301,0.8665940511303268
DCTD,1.429498647186147,8.285627084873502e-12,2.0878351697487282e-10
DCTN1,0.5778698593073592,4.980928084762731e-06,3.733141741477298e-05
DCTN2,1.3213030303030306,1.2203814620010572e-09,1.674730053253094e-08
DCTN6,0.6213125541125543,1.1041277291267262e-05,7.852470443400051e-05
DCTPP1,0.012791720779220861,0.9830579555820083,0.9960063792603848
DCUN1D1,-0.054782683982684266,0.7955807254302163,0.9169883519055687
DCUN1D2,-0.2842458874458875,0.15235594365292643,0.3796559448401568
DCXR,0.2149850649350653,0.14518602213840517,0.36743181566981936
DDA1,0.055290692640692606,0.18095385629771277,0.4265549370630762
DDAH1,0.22136461038961058,0.0036231318438332285,0.01722018598296671
DDC,-0.15927808441558455,0.47290951878759135,0.7356649938350875
DDHD2,0.17942554112554115,0.040234826151593114,0.14000761528703176
DDI2,0.41652121212121207,0.02721013679952877,0.1014504375779669
DDR1,-0.0793222402597403,0.39801474614737997,0.6728796080225172
DDT,0.09770438311688301,0.44712086445544286,0.7133920779493774
DDX1,-0.040031655844155856,0.7565340556476334,0.8981921383663821
DDX25,-0.18851818181818175,0.14055435723976775,0.3597551543010868
DDX39A,-0.08252494588744579,0.08697683507511222,0.256283557383622
DDX4,0.2796502164502164,0.09177847200910859,0.2658795968469998
DDX53,-0.16081417748917756,0.24283037070150637,0.5169651664679557
DDX58,0.13320898268398268,0.09509864283867331,0.27225595790151036
DECR1,0.5534502164502163,9.738011549132998e-07,8.179370045435562e-06
DEFA1_DEFA1B,-0.15185844155844125,0.11510435723491985,0.31210578497000996
DEFB103A_DEFB103B,-0.0631422077922078,0.5549618358542556,0.7878355736775081
DEFB104A_DEFB104B,0.10243977272727275,0.6373382289671439,0.8331572644324515
DEFB116,-0.1499040584415584,0.31414953249445055,0.6025322070087132
DEFB118,-0.06818111471861471,0.6679573903796867,0.8529661214852879
DEFB4A_DEFB4B,0.2899127705627704,0.37932461003532403,0.6588032294315223
DENND2B,-0.12081022727272739,0.04455114539220605,0.15195524977671182
DENR,0.8547133658008658,2.1520001384085785e-07,1.965717626427586e-06
DFFA,0.6057455086580086,3.901642652563184e-06,2.969922258708903e-05
DGCR6,0.13998869047619042,0.29416716358058137,0.5801960992888254
DGKA,0.24921147186147197,0.0013836694517350557,0.007248146608282379
DGKZ,0.051460443722943616,0.5578104903735577,0.7890405604157393
DHODH,-0.21479410173160168,0.15480426857962448,0.3831438417089266
DHPS,-0.10889361471861472,0.8952541288849709,0.9620690510039596
DHRS4L2,0.5305916125541128,5.984236950556976e-08,5.990385139204809e-07
DIABLO,2.1939256493506494,2.3511004655530544e-12,8.380813000989729e-11
DIPK1C,-0.10549648268398268,0.60732592687876,0.8161901996628117
DIPK2B,5.784632034638859e-05,0.848433383152062,0.9372527509272401
DKK1,0.5362984307359306,4.475046365124384e-05,0.0002926956217433732
DKK3,-0.023133658008658076,0.8087163030849599,0.9215897676090986
DKK4,0.011734199134199264,0.5380108904868224,0.7758292219501637
DKKL1,-0.046864664502164616,0.6679573903796867,0.8529661214852879
DLG4,0.4145305194805194,3.235033276236715e-07,2.8654552322545204e-06
DLGAP5,-0.18978192640692637,0.3435906963497789,0.6296649563826983
DLK1,0.33644567099567096,0.03941536306565961,0.13781232803938162
DLL1,-0.08709274891774887,0.16360542296643654,0.39785245535016145
DLL4,-0.21630800865800892,0.2731898911980756,0.5545375360916492
DMD,0.08072981601731627,0.18940492958756383,0.44184406159971995
DMP1,-0.12684778138528152,0.8751335543272245,0.9537715806482019
DNAJA1,-0.16247153679653678,0.510349047054832,0.7587742952905768
DNAJA2,1.6429140692640698,4.446100805576662e-13,3.37452818073612e-11
DNAJA4,0.4822543831168842,0.008565396605752614,0.03731245048973903
DNAJB1,1.2014275432900443,6.602046721584584e-06,4.860902409871974e-05
DNAJB14,0.5144756493506494,2.925060985325063e-06,2.2499877000276734e-05
DNAJB2,0.6675877705627706,2.5668916496336687e-05,0.00017328000674085944
DNAJB6,1.4609482142857146,4.1759925343537265e-13,3.2990341021394436e-11
DNAJB8,-0.06178760822510822,0.6679573903796867,0.8529661214852879
DNAJC21,0.12487267316017314,0.026336582608908192,0.09894836885069234
DNAJC6,1.29843566017316,2.162201267844113e-10,3.4162780031936987e-09
DNAJC9,0.9023800324675331,2.2073549022546186e-05,0.0001500487995183779
DNER,-0.08637343073593085,0.40277763344582707,0.676620127909283
DNLZ,-0.28253852813852864,0.20717312334809712,0.4676193355571335
DNM1,1.9330638528138533,1.4080789167273484e-11,3.319205381930677e-10
DNM3,0.4851400432900433,3.310820794292828e-06,2.540033905962713e-05
DNMBP,0.10871569264069267,0.07942438149872902,0.24032864091178563
DNPEP,0.24134172077922078,0.031297579115373245,0.114353529692795
DNPH1,0.6086672619047624,9.170862971888985e-05,0.0005814844352891866
DOC2B,0.038793452380952394,0.5955002115928472,0.8080998693063566
DOCK9,-0.01930270562770567,0.6252581203826834,0.8258605900942537
DOK1,1.3825212121212123,3.590289246509601e-12,1.1532324689612707e-10
DOK2,2.097437012987013,8.283946625064244e-12,2.0878351697487282e-10
DPEP1,-0.07037954545454528,0.5549618358542556,0.7878355736775081
DPEP2,0.08574388528138499,0.08089063243161297,0.24325444300165094
DPP10,-0.16101812770562773,0.12733531063635145,0.3359215821209885
DPP4,0.017792586580086547,0.8285200418107319,0.928590522320847
DPP6,0.04986628787878791,0.759764834997763,0.9003852442862315
DPP7,0.13854220779220772,0.37932461003532403,0.6588032294315223
DPT,0.008004166666666701,0.6132717844406167,0.8204169734070901
DPY30,0.5342164502164501,1.2604192755171365e-06,1.0319903479934425e-05
DRAXIN,-0.046090584415584404,0.7759866120255959,0.9091017502808886
DRG2,0.7019607142857144,8.288608510373193e-13,4.4865930881149707e-11
DSC2,-0.10176293290043287,0.4420608276938772,0.709189791080792
DSCAM,0.004894696969696993,0.4624951165783028,0.7256461586620044
DSG2,-0.1142901515151517,0.11707610255038767,0.3159865630238072
DSG3,-0.05389448051948052,0.730837371204852,0.8875104428881523
DSG4,-0.0639991883116883,0.4781637613617501,0.7391182836913778
DTD1,2.41984935064935,1.8430306248117163e-12,6.996335735486554e-11
DTNB,0.23415303030303025,0.006481642845627389,0.02910267594127321
DTX2,-0.07343089826839827,0.370183525768071,0.6549917952906003
DTX3,0.08893436147186168,0.1112377757807655,0.3047352070260414
DTYMK,1.0719404220779223,7.091523564862735e-09,8.128832698075991e-08
DUOX2,0.017803463203463127,0.7244588389762001,0.8826982852552868
DUSP13,0.31499891774891753,0.1210990688896973,0.32326262864345684
DUSP29,0.216409145021645,0.01178536956179584,0.04928273995583582
DUSP3,0.6945565476190478,0.01679821758188357,0.067819323193157
DUT,1.128654166666667,2.821464940983922e-09,3.55480259590345e-08
DXO,0.7780265692640694,6.431625947663715e-10,9.170557387815141e-09
DYNC1H1,0.07460909090909085,0.5324188901098932,0.770425948411494
DYNLT1,0.05410162337662339,0.4522136815850589,0.7183807561266996
DYNLT3,-0.013229707792207779,0.35673099453946366,0.6420718577825446
EBAG9,1.3760336580086583,5.038788172192022e-13,3.42520414588774e-11
EBI3_IL27,-0.0860689935064935,0.5076225377914791,0.7587742952905768
ECE1,0.03709648268398266,0.5606696010891176,0.7890405604157393
ECHDC3,-0.1463431277056277,0.8818321073900629,0.9564360853065506
ECHS1,0.423907305194805,0.013604432957995736,0.0562457673779654
ECI2,0.29042018398268393,0.003929659814697127,0.01852644457799952
ECM1,0.009177164502164603,0.5808660438129509,0.8003709621156868
ECSCR,0.02547895021645097,0.7117593852512301,0.8759884981428824
EDA2R,0.12262353896103895,0.2603895497108345,0.5382734468209117
EDAR,0.3567794372294372,0.004614383754624294,0.021409275737725098
EDDM3B,0.3861141774891773,0.031297579115373245,0.114353529692795
EDEM2,-0.049401136363636355,0.38860323823892773,0.6685622515434878
EDF1,0.6382023268398269,0.00012992485691957223,0.0008012032843373621
EDIL3,-0.3766029220779221,0.003929659814697127,0.01852644457799952
EDN1,0.06989415584415604,0.4861027403738448,0.7456507458088525
EDNRB,-0.03415243506493503,0.7436500245368596,0.8930521864097125
EEF1D,0.533397619047619,0.00016512698330565652,0.001007653804180447
EFCAB14,0.03703896103896098,0.3747368378685546,0.6566881157612621
EFCAB2,0.25491699134199136,0.0017475681888431407,0.008993207422514965
EFEMP1,-0.1309746753246751,0.22612080897100362,0.49435387032329364
EFHD1,-0.11503030303030326,0.4370317717497634,0.7049942452525746
EFNA1,-0.039969480519480405,0.6312829587664055,0.8289526413124509
EFNA4,-0.02962597402597389,0.5549601517253584,0.7878355736775081
EFNB2,-0.1179270562770563,0.6495154691014562,0.840059166452901
EGF,1.580288474025973,3.247680995697094e-13,3.273438465662968e-11
EGFL7,0.07873598484848499,0.38162936990145524,0.6620193757993791
EGFLAM,-0.015757359307359387,0.9864459400865643,0.9976846942514148
EGFR,-0.07049886363636362,0.01884291680539264,0.07483402964967756
EGLN1,0.11949567099567115,0.13828072522718826,0.354867919086103
EHBP1,0.4927435606060607,7.845038465386853e-09,8.888002881521617e-08
EHD3,2.019810606060606,1.7338877320914142e-12,6.848856541761086e-11
EIF1AX,1.037214880952381,4.046811287701045e-07,3.5309938489403445e-06
EIF2AK2,0.9068209415584411,4.745925125720962e-11,9.436965403049232e-10
EIF2AK3,-0.05296158008658006,0.888539123512752,0.9597930000102639
EIF2S2,0.3662070887445887,1.2903772783310928e-05,9.066761501350444e-05
EIF4B,1.2398620670995675,1.65813553725026e-08,1.7753590386016521e-07
EIF4E,1.774896212121212,4.299960635026336e-12,1.2825290751206102e-10
EIF4EBP1,0.6317278138528146,0.002602469733452512,0.012828025347186665
EIF4G1,1.5855923701298695,1.534283118311427e-12,6.595161110035737e-11
EIF4G3,0.43059296536796543,0.0010271183642579158,0.005508746749955757
EIF5,0.5620589285714286,1.3728440589942409e-06,1.1115853696510154e-05
EIF5A,0.14745882034632024,0.05763869896398758,0.18636937729174302
ELAC1,1.4443194264069261,1.5505234210959943e-10,2.604701126358386e-09
ELAVL4,-0.21557851731601727,0.24111936574685733,0.5159530791201055
ELN,0.16326168831168786,0.06225723078833177,0.19801728573916624
ELOA,0.11070909090909103,0.21967216643148701,0.4864407139994216
ELOB,0.16466666666666668,0.03821193665178711,0.1347327995575075
ENAH,0.19620817099567117,0.06225723078833177,0.19801728573916624
ENDOU,0.0008001623376625022,0.989834284409546,0.9976846942514148
ENG,-0.0037814935064935384,0.8818321073900629,0.9564360853065506
ENO1,1.1107787878787876,9.370910328820554e-11,1.6804399319719313e-09
ENO2,0.9541188852813856,2.2451751474258686e-11,4.971702239337737e-10
ENO3,0.34462987012987034,0.04925372231212594,0.16416035384075728
ENOPH1,-0.09392261904761912,0.6312858636885104,0.8289526413124509
ENOX2,0.026964123376623517,0.6556396536746179,0.8442443646215454
ENPEP,0.018052922077921973,0.9864459400865643,0.9976846942514148
ENPP2,-0.053478409090909076,0.5549618358542556,0.7878355736775081
ENPP5,-0.02314285714285716,0.674150223875841,0.8567570019082971
ENPP6,-0.04947705627705623,0.4420608276938772,0.709189791080792
ENPP7,-0.00947099567099563,0.8818321073900629,0.9564360853065506
ENSA,0.6181067640692641,2.3806734759647008e-05,0.00016145495522609793
ENTPD2,0.035720292207792104,0.9289319948799929,0.9760133367396961
ENTPD5,0.01720638528138535,0.6434134660461421,0.8369833953790919
ENTPD6,0.03222115800865799,0.5240828883033839,0.7696159165342386
ENTR1,-0.1501829004329005,0.5721696928603057,0.7952696206517705
EP300,0.2254722943722943,0.0058451863821378965,0.02644811113775398
EPB41L5,-0.22859307359307357,0.16749599485081068,0.40596251488301793
EPCAM,-0.10797775974025986,0.5635324453644356,0.7919256431731948
EPGN,-0.1340204545454545,0.006481415571034514,0.02910267594127321
EPHA1,0.08878252164502168,0.41239510176874694,0.6849072142912624
EPHA10,-0.0687732683982685,0.8021415247722942,0.919113946260061
EPHA2,0.03595200216450223,0.2568092292616898,0.5338928713598289
EPHA4,-0.08762911255411271,0.504907297688539,0.7583987827048302
EPHB4,-0.012362987012987048,0.9019766479785182,0.9650357767354352
EPHB6,-0.05857180735930739,0.3182507094774285,0.605235409110295
EPHX2,-0.17126141774891773,0.2980938811170427,0.5840002778184422
EPN1,0.008709902597402579,0.7244588389762001,0.8826982852552868
EPO,0.4308797077922078,0.04191715494780382,0.1446562501917716
EPPK1,-0.0700482683982685,0.510349047054832,0.7587742952905768
EPS8L2,-0.04891093073593056,0.7792418669894783,0.9114541725531192
ERBB2,0.15834972943722944,0.01971985351046441,0.07789342136633441
ERBB3,0.01487088744588743,0.4968005345398837,0.7539709047040914
ERBB4,0.012627110389610507,0.9154423172339606,0.9712660229672838
ERBIN,1.3463574134199134,8.79098179773485e-12,2.1236396524610718e-10
ERC2,0.2808045995670996,0.33713593405492803,0.6256814826936855
ERCC1,0.02515075757575755,0.969509452914085,0.9939937323282604
EREG,-0.008984469696969755,0.5021942958400316,0.7570496362780872
ERI1,0.11794215367965363,0.059911063969961785,0.1922283644173417
ERMAP,0.23860692640692638,0.024121479247361213,0.09156764135069718
ERN1,-0.08269886363636364,0.3182507094774285,0.605235409110295
ERP29,1.807109686147186,7.790582743412709e-13,4.296579879055726e-11
ERP44,0.25784653679653685,0.00017083395124762343,0.0010338460445068391
ERVV.1,-0.11025027056277048,0.19814338282391764,0.45532477043577935
ESAM,0.15564821428571424,0.013930610803210083,0.057431841153431695
ESM1,-0.06681130952380948,0.42215143296961466,0.6947909000958241
ESPL1,-0.24121563852813854,0.3770243901684538,0.6588032294315223
ESR1,0.3086335497835496,0.07655671242954576,0.23407455066063
ESYT2,0.815279220779221,5.502579706873867e-09,6.51175728064466e-08
EVI2B,-0.05488820346320347,0.354517179247811,0.6412461107310343
EVI5,0.17070546536796535,0.00824953447342824,0.03620629018893506
EVPL,-0.05323257575757567,0.7500833253020773,0.8952607431024793
EXOSC10,-0.12598625541125552,0.4420608276938772,0.709189791080792
EXTL1,0.019507142857142855,0.9559697449079332,0.9898333561338607
EZR,0.10843663419913413,0.013285020480595256,0.05508101399259565
F10,0.12299632034632028,0.12008175086662785,0.3226093361977511
F11,0.11909161255411255,0.026336582608908192,0.09894836885069234
F11R,0.32218371212121205,7.151050243707077e-06,5.225629965588947e-05
F12,0.01901504329004322,0.8484327458897201,0.9372527509272401
F13B,0.1187357142857143,0.504907297688539,0.7583987827048302
F2,0.018548863636363655,0.8021398755181567,0.919113946260061
F2R,0.3954519480519482,2.0460889017255785e-05,0.00014006365011109755
F3,0.003180681818181652,0.7565330522167851,0.8981921383663821
F7,0.07522445887445878,0.42215143296961466,0.6947909000958241
F9,0.07510319264069261,0.39094229618433063,0.6699290000208457
FABP1,0.00038268398268370696,0.8219060114431775,0.9257923974753017
FABP2,0.09319329004329013,0.6434148783499212,0.8369833953790919
FABP3,0.37465892857142863,0.004146902225712535,0.01936325112740853
FABP4,0.14999788961038965,0.4420608276938772,0.709189791080792
FABP5,0.8421971861471858,2.414293881851969e-10,3.733852389763653e-09
FABP6,-0.16933192640692618,0.2532612087622603,0.5284000127461442
FABP9,0.08688371212121199,0.7694861237542385,0.903296361338811
FADD,1.3327669913419913,5.799731308575975e-12,1.5993032655629786e-10
FAM13A,0.6636356060606062,2.467154036587962e-07,2.225768903995868e-06
FAM171A2,-0.3217590909090915,0.3747368378685546,0.6566881157612621
FAM171B,0.09103950216450216,0.8818311089086497,0.9564360853065506
FAM172A,0.6448947510822511,4.4057116286522766e-10,6.53700258403584e-09
FAM20A,0.1319246212121212,0.1093455616837158,0.3018102708229474
FAM3B,0.1564969696969698,0.05763869896398758,0.18636937729174302
FAM3C,0.02626645021645002,0.60732592687876,0.8161901996628117
FAM3D,0.15436433982683972,0.5324188901098932,0.770425948411494
FAP,0.009309686147186164,0.7372345691475306,0.8897343706103352
FARSA,0.03937191558441558,0.3392801819297282,0.625688310271669
FAS,0.01252164502164501,0.9966113466412806,0.9993464721209137
FASLG,-0.22114669913419913,0.031971619799143834,0.11609073872409618
FBLN2,-0.02550124458874442,0.8885386522253625,0.9597930000102639
FBN2,-0.031139339826839817,0.8952536856490746,0.9620690510039596
FBP1,0.062260876623376676,0.661787079767117,0.8502873117183661
FCAMR,-0.12953944805194795,0.8550933837293739,0.9414078947800227
FCAR,-0.03142202380952383,0.7244588389762001,0.8826982852552868
FCER1A,0.04078225108225107,0.33500245663271067,0.6229123367299022
FCER2,0.12497029220779221,0.352316140130296,0.6388462019856422
FCGR2A,0.05515054112554141,0.7890343476731525,0.9144914346743159
FCGR2B,0.2770764610389611,0.31008327000867275,0.5990571039229018
FCGR3B,-0.05978203463203463,0.3885992003215991,0.6685622515434878
FCN1,0.2189060064935065,0.0215811808036836,0.08366285343390871
FCN2,0.2552082251082251,0.07797854793181712,0.23693866610268233
FCRL1,-0.20480568181818182,0.16880514050209117,0.40879654158045775
FCRL2,-0.37696206709956714,0.009229133783004499,0.04008433588071642
FCRL3,-0.0670239177489178,0.9289322965480106,0.9760133367396961
FCRL5,-0.21533869047619048,0.1865561740282996,0.4365922311326819
FCRL6,-0.020824296536796627,0.8751335543272245,0.9537715806482019
FCRLB,-0.12763306277056274,0.4270788882352503,0.6966247713792616
FDX1,-0.047808928571428544,0.9627382556941022,0.9912236426184786
FDX2,1.1090596861471858,3.4700049241738895e-09,4.2438595788118325e-08
FEN1,0.3530877705627705,0.01530538387109289,0.0623955886404526
FES,0.1780294372294372,0.05330864109064339,0.17488345444214437
FETUB,-0.05885194805194821,0.7955798746984295,0.9169883519055687
FGA,-0.08999031385281389,0.30605191565420764,0.5940170979131799
FGD3,0.2259913961038965,0.06225723078833177,0.19801728573916624
FGF12,-0.07387429653679661,0.5779614624377551,0.7980072530493899
FGF16,0.13592808441558368,0.04106869279552443,0.14223197753710654
FGF19,0.0887463744588744,0.46768721201268604,0.7302616029450221
FGF2,0.3020241883116883,2.3267595272619154e-06,1.8136314928497543e-05
FGF20,-0.06675400432900419,0.30605191565420764,0.5940170979131799
FGF21,0.4026240259740258,0.1038169889388071,0.2901119107725938
FGF23,0.2946140151515151,0.0252079777032983,0.09532072293239448
FGF3,0.013546049783549799,0.8219060114431775,0.9257923974753017
FGF5,-0.158181601731602,0.19228561821459866,0.4467812893809793
FGF6,-0.06522981601731598,0.4522136815850589,0.7183807561266996
FGF7,-0.16936212121212119,0.26400426153022505,0.542675426478796
FGF9,0.13890319264069279,0.3182507094774285,0.605235409110295
FGFBP1,-0.13016417748917752,0.2293953153373186,0.4981593660705663
FGFBP2,0.07039107142857148,0.3435906963497789,0.6296649563826983
FGFBP3,0.04550768398268401,0.31008327000867275,0.5990571039229018
FGFR2,0.018654220779220784,0.6252566482896219,0.8258605900942537
FGFR4,0.00028409090909087276,0.8417835209466066,0.9352091121271027
FGL1,0.0279913961038962,0.8417841854281243,0.9352091121271027
FGR,0.028648863636363653,0.7054392605839808,0.8718811664638375
FH,0.06792559523809519,0.8584266940805148,0.944366287842433
FHIP2A,-0.14801769480519483,0.4887673037871233,0.7456507458088525
FHIT,1.28705762987013,1.1090641579630524e-10,1.9296396034083347e-09
FIS1,0.9125342532467535,6.091542034247439e-09,7.093855524344727e-08
FKBP14,1.2907754329004328,2.8470905769524924e-10,4.380024082332703e-09
FKBP1B,2.706121915584415,6.9343372933338825e-12,1.8260421539112558e-10
FKBP4,0.5951300324675326,8.136178092826519e-08,7.929354797949085e-07
FKBP5,1.6487836580086581,2.6543361204400457e-12,9.021656372146807e-11
FKBP7,0.08645303030303036,0.11707610255038767,0.3159865630238072
FKBPL,0.6634530844155843,4.834530650894748e-07,4.168534835565e-06
FLI1,1.1816063852813858,5.319505312850243e-11,1.0229548703592936e-09
FLRT2,-0.10560600649350652,0.16232857110913013,0.3950761143646856
FLT1,0.04179767316017308,0.3956500751794134,0.6728796080225172
FLT3,-0.09712803030303027,0.3932919185950491,0.6699290000208457
FLT3LG,-0.0160455086580088,0.8451067541501545,0.9372527509272401
FLT4,-0.041495346320346224,0.32655780733082984,0.6154277697150327
FMNL1,0.20868149350649348,0.1360355390521625,0.35188662004377963
FMR1,0.16548419913419918,0.03552747166298082,0.12664243862304017
FN1,0.05744464285714235,0.352316140130296,0.6388462019856422
FNDC1,0.15655698051948047,0.18373920080264938,0.4320753692245729
FNTA,0.24824020562770568,0.0008827658918978317,0.00477837907780993
FOLH1,0.18240162337662333,0.8219060114431775,0.9257923974753017
FOLR1,-0.10355730519480519,0.2497514728011071,0.5263327721684471
FOLR2,-0.13421769480519485,0.14518773421096182,0.36743181566981936
FOLR3,1.1361476731601736,0.2864181983517873,0.5722490729885674
FOS,0.025822619047618955,0.9255574172719444,0.9760133367396961
FOSB,-0.055101352813852866,0.42215143296961466,0.6947909000958241
FOXJ3,0.08375876623376624,0.34793602735558826,0.634446043643409
FOXO1,0.7191169372294373,1.4300482880539071e-09,1.9351996046210973e-08
FOXO3,0.7098407467532467,0.01530538387109289,0.0623955886404526
FRMD4B,0.05877532467532469,0.40277763344582707,0.676620127909283
FRMD7,0.10185795454545452,0.9627382556941022,0.9912236426184786
FRZB,-0.016710389610389592,0.6991381771516476,0.8685016795569851
FSHB,-0.15841401515151526,0.3307637157371567,0.6185683564297563
FST,-0.1652211580086579,0.2676534317761413,0.5474814423244654
FSTL1,0.007180627705627718,0.8952541288849709,0.9620690510039596
FSTL3,-0.0035656926406926748,0.9593534611960814,0.9912236426184786
FTCD,-0.015865909090909125,0.6252581203826834,0.8258605900942537
FUCA1,-0.45313879870129864,0.008146948190344836,0.0358098188877864
FUOM,0.08083874458874485,0.3932939322736131,0.6699290000208457
FURIN,0.04572050865800864,0.6556396536746179,0.8442443646215454
FUS,0.17453479437229424,0.005129091253800358,0.023609974385603853
FUT1,-0.07423852813852796,0.2568092292616898,0.5338928713598289
FUT3_FUT5,-0.09137353896103895,0.43452865514410255,0.7044521680455972
FUT8,0.17145844155844173,0.4148210813226667,0.6885417494072429
FXN,1.4071059523809522,1.0612568979124063e-12,5.3483688148240746e-11
FXYD5,0.8551830086580088,4.651361057099796e-10,6.7641434676132854e-09
FYB1,2.1847316017316016,9.081201430448607e-14,2.86102024087109e-11
FZD10,-0.18905459956709963,0.1338186027803898,0.34738168377182893
FZD8,0.08469778138528145,0.58378066754384,0.8003709621156868
GABARAP,-0.11993436147186143,0.32238680231857075,0.6107171893565666
GABARAPL1,-0.1416871212121213,0.3307637157371567,0.6185683564297563
GABRA4,-0.1399752705627706,0.7630017961330808,0.9003852442862315
GAD1,-0.03698809523809521,0.4624970214120131,0.7256461586620044
GAD2,-0.0738262445887446,0.3839467695675344,0.6632839287505337
GADD45B,-0.09583311688311694,0.4270788882352503,0.6966247713792616
GADD45GIP1,0.7430795454545454,5.183416804293655e-10,7.500558078688294e-09
GAGE2A,-0.05608436147186148,0.1338186027803898,0.34738168377182893
GAL,-0.04811277056277055,0.6013999509832053,0.8130860576891347
GALNT10,0.1150591450216451,0.08237878506582293,0.24671433273299223
GALNT2,0.02438143939393944,0.9289322965480106,0.9760133367396961
GALNT3,-0.05627115800865806,0.9762828489184295,0.9953522034839796
GALNT5,-0.007824675324675456,0.8918951999501619,0.9620690510039596
GALNT7,-0.01494464285714281,0.8952541288849709,0.9620690510039596
GAMT,0.07221682900432896,0.9830579555820083,0.9960063792603848
GAPDH,0.6745814393939394,0.0004887706143842616,0.0027741291375634886
GART,-0.02959312770562761,0.56640564535146,0.7921548810346016
GAS2,-0.14647916666666677,0.5955002115928472,0.8080998693063566
GAS6,-0.03496796536796526,0.5549584675774559,0.7878355736775081
GASK1A,0.04524561688311696,0.8285200418107319,0.928590522320847
GAST,-0.018672186147186215,0.8021415247722942,0.919113946260061
GATA3,0.03663717532467536,0.5324188901098932,0.770425948411494
GATD3,0.4696936147186148,0.00017083395124762343,0.0010338460445068391
GBA,0.058002002164502145,0.4861027403738448,0.7456507458088525
GBP1,0.07044761904761909,0.06975557234434113,0.21737264175107582
GBP2,0.5272332792207793,0.0021976783136719597,0.011113864551666328
GBP4,0.03877911255411255,0.12946868834529043,0.33971003234585634
GBP6,0.054502976190476254,0.31414953249445055,0.6025322070087132
GC,0.04795757575757574,0.42215143296961466,0.6947909000958241
